"Date","S_level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3","natlev_m","natlev_ft"
"1901-08-01",4199.29390862944,4199.29390862944,1279.94478335025,1279.94478335025,2541496729.46466,1507447060.67886,11494304269.7277,6692246085.80033,18186550355.528,1279.94478335025,4199.29390862943
"1901-09-01",4199.02639593909,4199.02639593909,1279.86324548223,1279.86324548223,2497462819.54966,1481979957.64391,11287171822.4713,6568895346.83803,17856067169.3093,1279.86324548223,4199.02639593907
"1901-10-01",4198.76751269036,4198.76751269036,1279.78433786802,1279.78433786802,2465172367.24089,1462596885.68655,11092230342.6775,6453194716.50217,17545425059.1797,1279.78433786802,4198.76751269035
"1901-11-01",4198.5,4198.5,1279.7028,1279.7028,2433016679.35446,1443185118.07913,10891437171.0667,6334068092.56501,17225505263.6317,1279.7028,4198.5
"1901-12-01",4198.60204081633,4198.60204081633,1279.73390204082,1279.73390204082,2445282238.18655,1450589599.00532,10968028300.7036,6379508097.44159,17347536398.1452,1279.73390204082,4198.60204081634
"1902-01-01",4198.7074829932,4198.7074829932,1279.76604081633,1279.76604081633,2457956648.97801,1458240895.96136,11047172467.9845,6426462769.14112,17473635237.1256,1279.76604081633,4198.70748299321
"1902-02-01",4198.81292517007,4198.81292517007,1279.79817959184,1279.79817959184,2470631059.76957,1465892192.91746,11126316635.266,6473417440.84098,17599734076.107,1279.79817959184,4198.81292517008
"1902-03-01",4198.90816326531,4198.90816326531,1279.82720816327,1279.82720816327,2482078914.67869,1472803041.78141,11197801689.5886,6515828112.05607,17713629801.6447,1279.82720816327,4198.90816326532
"1902-04-01",4198.9550802139,4198.9550802139,1279.8415084492,1279.8415084492,2487718448.09089,1476207519.16029,11233017226.0822,6536720794.50616,17769738020.5883,1279.8415084492,4198.95508021391
"1902-05-01",4198.61818181818,4198.61818181818,1279.73882181818,1279.73882181818,2447222426.58117,1451760853.25944,10980143624.8309,6386695880.02208,17366839504.853,1279.73882181818,4198.61818181818
"1902-06-01",4198.27005347594,4198.27005347594,1279.63271229947,1279.63271229947,2398039609.11007,1416033439.0519,10722994594.5333,6234137832.77186,16957132427.3051,1279.63271229947,4198.27005347595
"1902-07-01",4197.93315508021,4197.93315508021,1279.53002566845,1279.53002566845,2348719003.4218,1380589430.92441,10477784261.3129,6088856204.10794,16566640465.4209,1279.53002566845,4197.93315508022
"1902-08-01",4197.58502673797,4197.58502673797,1279.42391614973,1279.42391614973,2305790065.36007,1362066808.49718,10230986320.4013,5943440134.34153,16174426454.7429,1279.42391614973,4197.58502673796
"1902-09-01",4197.23689839572,4197.23689839572,1279.31780663102,1279.31780663102,2253536523.26408,1328274578.09075,9989161283.54296,5800060880.18533,15789222163.7283,1279.31780663102,4197.23689839573
"1902-10-01",4196.9,4196.9,1279.21512,1279.21512,2200444075.75749,1295607843.32287,9759322642.04736,5663751709.20967,15423074351.257,1279.21512,4196.9
"1902-11-01",4196.5,4196.5,1279.0932,1279.0932,2138509140.88895,1270354273.91055,9493833190.37667,5506996804.96094,15000829995.3376,1279.0932,4196.5
"1902-12-01",4196.6,4196.6,1279.12368,1279.12368,2153992874.60603,1276667666.26361,9560205553.2941,5546185531.02297,15106391084.3171,1279.12368,4196.6
"1903-01-01",4196.7,4196.7,1279.15416,1279.15416,2169476608.32322,1282981058.61671,9626577916.21202,5585374257.0853,15211952173.2973,1279.15416,4196.7
"1903-02-01",4196.9,4196.9,1279.21512,1279.21512,2200444075.75749,1295607843.32287,9759322642.04736,5663751709.20967,15423074351.257,1279.21512,4196.9
"1903-03-01",4197,4197,1279.2456,1279.2456,2215927809.47457,1301921235.67593,9825695004.96478,5702940435.2717,15528635440.2365,1279.2456,4197
"1903-04-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236,1279.33704,4197.3
"1903-05-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566,1279.42848,4197.6
"1903-06-01",4197.7,4197.7,1279.45896,1279.45896,2319967825.24277,1368184110.83514,10312494088.9084,5991465410.84078,16303959499.7491,1279.45896,4197.7
"1903-07-01",4197.7,4197.7,1279.45896,1279.45896,2319967825.24277,1368184110.83514,10312494088.9084,5991465410.84078,16303959499.7491,1279.45896,4197.7
"1903-08-01",4197.1,4197.1,1279.27608,1279.27608,2231803271.05083,1313045558.54573,9894697700.43336,5743937101.63272,15638634802.0661,1279.27608,4197.1
"1903-09-01",4196.7,4196.7,1279.15416,1279.15416,2169476608.32322,1282981058.61671,9626577916.21202,5585374257.0853,15211952173.2973,1279.15416,4196.7
"1903-10-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1903-11-01",4196.1,4196.1,1278.97128,1278.97128,2075761380.83063,1246350904.81311,9238032315.27623,5353929199.17951,14591961514.4557,1278.97128,4196.1
"1903-12-01",4196.1,4196.1,1278.97128,1278.97128,2075761380.83063,1246350904.81311,9238032315.27623,5353929199.17951,14591961514.4557,1278.97128,4196.1
"1904-01-01",4196.4,4196.4,1279.06272,1279.06272,2122822200.87432,1264353431.63617,9429882971.60132,5468729903.51544,14898612875.1168,1279.06272,4196.4
"1904-02-01",4196.4,4196.4,1279.06272,1279.06272,2122822200.87432,1264353431.63617,9429882971.60132,5468729903.51544,14898612875.1168,1279.06272,4196.4
"1904-03-01",4196.8,4196.8,1279.18464,1279.18464,2184960342.0403,1289294450.96977,9692950279.12944,5624562983.14734,15317513262.2768,1279.18464,4196.8
"1904-04-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566,1279.42848,4197.6
"1904-05-01",4197.7,4197.7,1279.45896,1279.45896,2319967825.24277,1368184110.83514,10312494088.9084,5991465410.84078,16303959499.7491,1279.45896,4197.7
"1904-06-01",4198.3,4198.3,1279.64184,1279.64184,2402594762.44212,1419569471.66777,10744931302.1647,6247152006.13426,16992083308.299,1279.64184,4198.3
"1904-07-01",4198.3,4198.3,1279.64184,1279.64184,2402594762.44212,1419569471.66777,10744931302.1647,6247152006.13426,16992083308.299,1279.64184,4198.3
"1904-08-01",4197.9,4197.9,1279.51992,1279.51992,2344630533.13,1378825371.64554,10454279695.5106,6075007054.60568,16529286750.1163,1279.51992,4197.9
"1904-09-01",4197.5,4197.5,1279.398,1279.398,2295305117.35551,1357542850.0247,10170708482.3061,5907923767.07588,16078632249.382,1279.398,4197.5
"1904-10-01",4197.2,4197.2,1279.30656,1279.30656,2247678732.62697,1324169881.41545,9963700395.90141,5784933767.99344,15748634163.8949,1279.30656,4197.2
"1904-11-01",4196.9,4196.9,1279.21512,1279.21512,2200444075.75749,1295607843.32287,9759322642.04736,5663751709.20967,15423074351.257,1279.21512,4196.9
"1904-12-01",4196.9,4196.9,1279.21512,1279.21512,2200444075.75749,1295607843.32287,9759322642.04736,5663751709.20967,15423074351.257,1279.21512,4196.9
"1905-01-01",4196.9,4196.9,1279.21512,1279.21512,2200444075.75749,1295607843.32287,9759322642.04736,5663751709.20967,15423074351.257,1279.21512,4196.9
"1905-02-01",4197,4197,1279.2456,1279.2456,2215927809.47457,1301921235.67593,9825695004.96478,5702940435.2717,15528635440.2365,1279.2456,4197
"1905-03-01",4197.2,4197.2,1279.30656,1279.30656,2247678732.62697,1324169881.41545,9963700395.90141,5784933767.99344,15748634163.8949,1279.30656,4197.2
"1905-04-01",4197.5,4197.5,1279.398,1279.398,2295305117.35551,1357542850.0247,10170708482.3061,5907923767.07588,16078632249.382,1279.398,4197.5
"1905-05-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566,1279.42848,4197.6
"1905-06-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566,1279.42848,4197.6
"1905-07-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236,1279.33704,4197.3
"1905-08-01",4196.8,4196.8,1279.18464,1279.18464,2184960342.0403,1289294450.96977,9692950279.12944,5624562983.14734,15317513262.2768,1279.18464,4196.8
"1905-09-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967,1279.03224,4196.3
"1905-10-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356,1278.9408,4196
"1905-11-01",4195.8,4195.8,1278.87984,1278.87984,2024320349.40485,1217822870.39152,9052059267.59612,5242631746.03457,14294691013.6307,1278.87984,4195.8
"1905-12-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328,1278.91032,4195.9
"1906-01-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328,1278.91032,4195.9
"1906-02-01",4196.1,4196.1,1278.97128,1278.97128,2075761380.83063,1246350904.81311,9238032315.27623,5353929199.17951,14591961514.4557,1278.97128,4196.1
"1906-03-01",4196.4,4196.4,1279.06272,1279.06272,2122822200.87432,1264353431.63617,9429882971.60132,5468729903.51544,14898612875.1168,1279.06272,4196.4
"1906-04-01",4197,4197,1279.2456,1279.2456,2215927809.47457,1301921235.67593,9825695004.96478,5702940435.2717,15528635440.2365,1279.2456,4197
"1906-05-01",4197.4,4197.4,1279.36752,1279.36752,2279429655.77937,1346418527.15498,10101705786.838,5866927100.71517,15968632887.5532,1279.36752,4197.4
"1906-06-01",4197.9,4197.9,1279.51992,1279.51992,2344630533.13,1378825371.64554,10454279695.5106,6075007054.60568,16529286750.1163,1279.51992,4197.9
"1906-07-01",4198.3,4198.3,1279.64184,1279.64184,2402594762.44212,1419569471.66777,10744931302.1647,6247152006.13426,16992083308.299,1279.64184,4198.3
"1906-08-01",4197.8,4197.8,1279.48944,1279.48944,2332299179.18643,1373504741.24036,10383386892.2098,6033236232.72339,16416623124.9332,1279.48944,4197.8
"1906-09-01",4197.5,4197.5,1279.398,1279.398,2295305117.35551,1357542850.0247,10170708482.3061,5907923767.07588,16078632249.382,1279.398,4197.5
"1906-10-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236,1279.33704,4197.3
"1906-11-01",4197.1,4197.1,1279.27608,1279.27608,2231803271.05083,1313045558.54573,9894697700.43336,5743937101.63272,15638634802.0661,1279.27608,4197.1
"1906-12-01",4197.1,4197.1,1279.27608,1279.27608,2231803271.05083,1313045558.54573,9894697700.43336,5743937101.63272,15638634802.0661,1279.27608,4197.1
"1907-01-01",4197.4,4197.4,1279.36752,1279.36752,2279429655.77937,1346418527.15498,10101705786.838,5866927100.71517,15968632887.5532,1279.36752,4197.4
"1907-02-01",4197.7,4197.7,1279.45896,1279.45896,2319967825.24277,1368184110.83514,10312494088.9084,5991465410.84078,16303959499.7491,1279.45896,4197.7
"1907-03-01",4198.4,4198.4,1279.67232,1279.67232,2417805720.89823,1431377294.8734,10818184236.6154,6290610049.34947,17108794285.9649,1279.67232,4198.4
"1907-04-01",4198.9,4198.9,1279.82472,1279.82472,2481097669.97045,1472210683.3063,11191674399.2073,6512192911.65975,17703867310.867,1279.82472,4198.9
"1907-05-01",4199.5,4199.5,1280.0076,1280.0076,2575420386.82072,1527066878.19851,11653878792.6718,6787275307.85329,18441154100.525,1280.0076,4199.5
"1907-06-01",4199.9,4199.9,1280.12952,1280.12952,2649678720.84942,1550015735.6288,11972916844.5174,6975213962.02502,18948130806.5424,1280.12952,4199.9
"1907-07-01",4200.5,4200.5,1280.3124,1280.3124,2782169470.23801,1568957157.51045,12471605610.4567,7260608393.65659,19732214004.1133,1280.3124,4200.5
"1907-08-01",4200.4,4200.4,1280.28192,1280.28192,2759384237.06164,1566316316.00563,12387819759.8608,7212926440.03868,19600746199.8995,1280.28192,4200.4
"1907-09-01",4200.1,4200.1,1280.19048,1280.19048,2691028537.53287,1558393791.49119,12136462208.0744,7069880579.18568,19206342787.2601,1280.19048,4200.1
"1907-10-01",4199.8,4199.8,1280.09904,1280.09904,2631114137.34231,1544278521.27126,11893157331.5563,6928229298.48226,18821386630.0385,1280.09904,4199.8
"1907-11-01",4199.9,4199.9,1280.12952,1280.12952,2649678720.84942,1550015735.6288,11972916844.5174,6975213962.02502,18948130806.5424,1280.12952,4199.9
"1907-12-01",4199.9,4199.9,1280.12952,1280.12952,2649678720.84942,1550015735.6288,11972916844.5174,6975213962.02502,18948130806.5424,1280.12952,4199.9
"1908-01-01",4200.1,4200.1,1280.19048,1280.19048,2691028537.53287,1558393791.49119,12136462208.0744,7069880579.18568,19206342787.2601,1280.19048,4200.1
"1908-02-01",4200.3,4200.3,1280.25144,1280.25144,2736599003.88544,1563675474.50082,12304033909.2655,7165244486.42113,19469278395.6867,1280.25144,4200.3
"1908-03-01",4200.6,4200.6,1280.34288,1280.34288,2798038581.19421,1570864098.26893,12557229305.6322,7308569632.21554,19865798937.8477,1280.34288,4200.6
"1908-04-01",4200.7,4200.7,1280.37336,1280.37336,2813907692.15053,1572771039.02742,12642853000.8083,7356530870.77486,19999383871.5832,1280.37336,4200.7
"1908-05-01",4200.7,4200.7,1280.37336,1280.37336,2813907692.15053,1572771039.02742,12642853000.8083,7356530870.77486,19999383871.5832,1280.37336,4200.7
"1908-06-01",4200.8,4200.8,1280.40384,1280.40384,2829776803.10674,1574677979.78589,12728476695.9839,7404492109.33381,20132968805.3177,1280.40384,4200.8
"1908-07-01",4201,4201,1280.4648,1280.4648,2861515025.01926,1578491861.30286,12899724086.3355,7500414586.45208,20400138672.7876,1280.4648,4201
"1908-08-01",4200.7,4200.7,1280.37336,1280.37336,2813907692.15053,1572771039.02742,12642853000.8083,7356530870.77486,19999383871.5832,1280.37336,4200.7
"1908-09-01",4200.1,4200.1,1280.19048,1280.19048,2691028537.53287,1558393791.49119,12136462208.0744,7069880579.18568,19206342787.2601,1280.19048,4200.1
"1908-10-01",4199.9,4199.9,1280.12952,1280.12952,2649678720.84942,1550015735.6288,11972916844.5174,6975213962.02502,18948130806.5424,1280.12952,4199.9
"1908-11-01",4200,4200,1280.16,1280.16,2668243304.35667,1555752949.98639,12052676357.4791,7022198625.56813,19074874983.0473,1280.16,4200
"1908-12-01",4200.1,4200.1,1280.19048,1280.19048,2691028537.53287,1558393791.49119,12136462208.0744,7069880579.18568,19206342787.2601,1280.19048,4200.1
"1909-01-01",4200.3,4200.3,1280.25144,1280.25144,2736599003.88544,1563675474.50082,12304033909.2655,7165244486.42113,19469278395.6867,1280.25144,4200.3
"1909-02-01",4200.8,4200.8,1280.40384,1280.40384,2829776803.10674,1574677979.78589,12728476695.9839,7404492109.33381,20132968805.3177,1280.40384,4200.8
"1909-03-01",4201.1,4201.1,1280.49528,1280.49528,2887289774.12694,1583349574.6515,12989485863.0645,7548888118.78898,20538373981.8535,1280.49528,4201.1
"1909-04-01",4201.5,4201.5,1280.6172,1280.6172,2990388770.5571,1602780428.04596,13348532969.9785,7742782248.13553,21091315218.114,1280.6172,4201.5
"1909-05-01",4201.7,4201.7,1280.67816,1280.67816,3021261336.34651,1610592700.44698,13533333967.0671,7841112408.53932,21374446375.6064,1280.67816,4201.7
"1909-06-01",4202.4,4202.4,1280.89152,1280.89152,3113224858.08304,1642450757.16348,14188175130.0379,8187769258.50413,22375944388.542,1280.89152,4202.4
"1909-07-01",4202.6,4202.6,1280.95248,1280.95248,3136245235.50566,1650729070.19442,14378674915.7805,8288004666.20471,22666679581.9852,1280.95248,4202.6
"1909-08-01",4202.4,4202.4,1280.89152,1280.89152,3113224858.08304,1642450757.16348,14188175130.0379,8187769258.50413,22375944388.542,1280.89152,4202.4
"1909-09-01",4202.1,4202.1,1280.80008,1280.80008,3078983853.29367,1627346021.07725,13904945379.5346,8038398051.48484,21943343431.0195,1280.80008,4202.1
"1909-10-01",4202,4202,1280.7696,1280.7696,3067570185.03057,1622311109.04852,13810535462.7004,7988607649.1452,21799143111.8456,1280.7696,4202
"1909-11-01",4202,4202,1280.7696,1280.7696,3067570185.03057,1622311109.04852,13810535462.7004,7988607649.1452,21799143111.8456,1280.7696,4202
"1909-12-01",4202.3,4202.3,1280.86104,1280.86104,3101811189.81994,1637415845.13475,14093765213.2037,8137978856.16449,22231744069.3682,1280.86104,4202.3
"1910-01-01",4202.6,4202.6,1280.95248,1280.95248,3136245235.50566,1650729070.19442,14378674915.7805,8288004666.20471,22666679581.9852,1280.95248,4202.6
"1910-02-01",4202.9,4202.9,1281.04392,1281.04392,3171065362.98415,1660459273.20096,14666944522.5051,8439339682.28716,23106284204.7923,1281.04392,4202.9
"1910-03-01",4203.1,4203.1,1281.10488,1281.10488,3194071156.89656,1670728691.29194,14860914384.2748,8540931720.33238,23401846104.6072,1281.10488,4203.1
"1910-04-01",4203.6,4203.6,1281.25728,1281.25728,3249377466.65055,1704181929.78924,15351972750.6653,8797683067.6182,24149655818.2835,1281.25728,4203.6
"1910-05-01",4203.9,4203.9,1281.34872,1281.34872,3278507378.87744,1720229440.21583,15650587935.4986,8954172717.26261,24604760652.7612,1281.34872,4203.9
"1910-06-01",4203.9,4203.9,1281.34872,1281.34872,3278507378.87744,1720229440.21583,15650587935.4986,8954172717.26261,24604760652.7612,1281.34872,4203.9
"1910-07-01",4203.4,4203.4,1281.19632,1281.19632,3228268411.15531,1691806742.55825,15154554362.8592,8694372818.38555,23848927181.2448,1281.19632,4203.4
"1910-08-01",4203,4203,1281.0744,1281.0744,3182672072.14359,1663702674.20313,14763034391.4128,8489784687.64773,23252819079.0606,1281.0744,4203
"1910-09-01",4202.5,4202.5,1280.922,1280.922,3124638526.34622,1647485669.19225,14282585046.8728,8237559660.84414,22520144707.7169,1280.922,4202.5
"1910-10-01",4202.1,4202.1,1280.80008,1280.80008,3078983853.29367,1627346021.07725,13904945379.5346,8038398051.48484,21943343431.0195,1280.80008,4202.1
"1910-11-01",4202,4202,1280.7696,1280.7696,3067570185.03057,1622311109.04852,13810535462.7004,7988607649.1452,21799143111.8456,1280.7696,4202
"1910-12-01",4201.9,4201.9,1280.73912,1280.73912,3052133902.13585,1618404972.848,13718134964.1558,7939442568.94312,21657577533.0989,1280.73912,4201.9
"1911-01-01",4202,4202,1280.7696,1280.7696,3067570185.03057,1622311109.04852,13810535462.7004,7988607649.1452,21799143111.8456,1280.7696,4202
"1911-02-01",4202.3,4202.3,1280.86104,1280.86104,3101811189.81994,1637415845.13475,14093765213.2037,8137978856.16449,22231744069.3682,1280.86104,4202.3
